ID,Handle,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Inventory Adjust,Variant Inventory Adjust
7654899056719,706882,42340517871695,Color,Grey,Size,EU 42 (UK 32),1000,1000
7654899056719,706882,42340517904463,Color,Grey,Size,EU 44 (UK 34),1000,1000
7654899089487,722339,42340517937231,Color,Oyster-white,Size,S,1000,1000
7654899089487,722339,42340517969999,Color,Oyster-white,Size,XL,1000,1000
7654899122255,722345,42340518035535,Color,Ecru,Size,S,1000,1000
7654899122255,722345,42340518068303,Color,Ecru,Size,M,1000,1000
7654899122255,722345,42340518101071,Color,Ecru,Size,XL,1000,1000
7654899155023,761302,42340518133839,Color,Oyster-white,Size,XL,1000,1000
7654899155023,761302,42340518166607,Color,camel,Size,XL,1000,1000
7654899187791,761312,42340518199375,Color,Reddish,Size,S,1000,1000
7654899187791,761312,42340518232143,Color,Reddish,Size,M,1000,1000
7654899187791,761312,42340518264911,Color,Reddish,Size,XL,1000,1000
7654899220559,761321,42340518297679,Color,Pearl grey,Size,L,1000,1000
7654899220559,761321,42340518330447,Color,Pearl grey,Size,XL,1000,1000
7654899253327,761322,42340518363215,Color,Oyster-white,Size,S,1000,1000
7654899253327,761322,42340518395983,Color,Oyster-white,Size,M,1000,1000
7654899253327,761322,42340518428751,Color,Oyster-white,Size,XL,1000,1000
7654899286095,761328,42340518625359,Color,Grey marl,Size,S,1000,1000
7654899286095,761328,42340518658127,Color,Grey marl,Size,M,1000,1000
7654899286095,761328,42340518690895,Color,Grey marl,Size,L,1000,1000
7654899286095,761328,42340518723663,Color,Grey marl,Size,XL,1000,1000
7654899318863,761330,42340518756431,Color,Black,Size,S,1000,1000
7654899318863,761330,42340518789199,Color,Black,Size,M,0,0
7654899318863,761330,42340518821967,Color,Black,Size,L,1000,1000
7654899318863,761330,42340518854735,Color,Black,Size,XL,1000,1000
7654899318863,761330,42340518887503,Color,Anthracite grey,Size,M,0,0
7654899318863,761330,42340518920271,Color,Anthracite grey,Size,L,1000,1000
7654899318863,761330,42340518953039,Color,Anthracite grey,Size,XL,1000,1000
7654899318863,761330,42340518985807,Color,Blue,Size,S,1000,1000
7654899318863,761330,42340519018575,Color,Blue,Size,M,0,0
7654899318863,761330,42340519051343,Color,Blue,Size,L,0,0
7654899318863,761330,42340519084111,Color,Blue,Size,XL,0,0
7654899318863,761330,42340519116879,Color,Light pink,Size,XL,1000,1000
7654899318863,761330,42340519149647,Color,Oyster-white,Size,S,1000,1000
7654899318863,761330,42340519182415,Color,Oyster-white,Size,M,0,0
7654899318863,761330,42340519215183,Color,Oyster-white,Size,L,1000,1000
7654899318863,761330,42340519247951,Color,Oyster-white,Size,XL,1000,1000
7654899318863,761330,42340519280719,Color,Ice,Size,S,1000,1000
7654899318863,761330,42340519313487,Color,Ice,Size,M,1000,1000
7654899318863,761330,42340519346255,Color,Ice,Size,L,1000,1000
7654899318863,761330,42340519379023,Color,Ice,Size,XL,1000,1000
7654899318863,761330,42340519411791,Color,Green,Size,S,1000,1000
7654899318863,761330,42340519444559,Color,Green,Size,M,0,0
7654899318863,761330,42340519477327,Color,Green,Size,L,0,0
7654899318863,761330,42340519510095,Color,Green,Size,XL,0,0
7654899351631,761332,42340519542863,Color,Black,Size,S,1000,1000
7654899351631,761332,42340519575631,Color,Black,Size,M,1000,1000
7654899351631,761332,42340519608399,Color,Black,Size,L,0,0
7654899351631,761332,42340519641167,Color,Black,Size,XL,0,0
7654899351631,761332,42340519673935,Color,Ice,Size,S,1000,1000
7654899351631,761332,42340519706703,Color,Ice,Size,M,1000,1000
7654899351631,761332,42340519739471,Color,Ice,Size,L,1000,1000
7654899351631,761332,42340519772239,Color,Ice,Size,XL,1000,1000
7654899351631,761332,42340519805007,Color,Anthracite grey,Size,XL,1000,1000
7654899351631,761332,42340519837775,Color,Oyster-white,Size,S,0,0
7654899351631,761332,42340519870543,Color,Oyster-white,Size,M,0,0
7654899351631,761332,42340519903311,Color,Oyster-white,Size,L,0,0
7654899351631,761332,42340519936079,Color,Oyster-white,Size,XL,0,0
7654899351631,761332,42340519968847,Color,Light pink,Size,S,0,0
7654899351631,761332,42340520001615,Color,Light pink,Size,M,0,0
7654899351631,761332,42340520034383,Color,Light pink,Size,L,1000,1000
7654899351631,761332,42340520067151,Color,Light pink,Size,XL,0,0
7654899417167,761346,42340520132687,Color,Ecru,Size,M,1000,1000
7654899417167,761346,42340520165455,Color,Ecru,Size,L,1000,1000
7654899417167,761346,42340520198223,Color,Ecru,Size,XL,1000,1000
7654899482703,761448,42340520394831,Color,Black,Size,S,1000,1000
7654899482703,761448,42340520427599,Color,Black,Size,XL,1000,1000
7654899482703,761448,42340520460367,Color,Oyster-white,Size,S,1000,1000
7654899482703,761448,42340520493135,Color,Oyster-white,Size,M,1000,1000
7654899482703,761448,42340520525903,Color,Oyster-white,Size,L,1000,1000
7654899482703,761448,42340520558671,Color,Oyster-white,Size,XL,1000,1000
7654899515471,761449,42340520624207,Color,Black,Size,S,1000,1000
7654899515471,761449,42340520656975,Color,Black,Size,M,1000,1000
7654899515471,761449,42340520689743,Color,Black,Size,L,1000,1000
7654899515471,761449,42340520722511,Color,Black,Size,XL,1000,1000
7654899515471,761449,42340520755279,Color,Grey marl,Size,S,1000,1000
7654899515471,761449,42340520788047,Color,Grey marl,Size,M,1000,1000
7654899515471,761449,42340520820815,Color,Grey marl,Size,L,1000,1000
7654899515471,761449,42340520853583,Color,Grey marl,Size,XL,1000,1000
7654899515471,761449,42340520886351,Color,Light mauve,Size,S,1000,1000
7654899515471,761449,42340520919119,Color,Light mauve,Size,M,1000,1000
7654899515471,761449,42340520951887,Color,Light mauve,Size,L,1000,1000
7654899515471,761449,42340520984655,Color,Light mauve,Size,XL,1000,1000
7654899515471,761449,42340521017423,Color,Light blue,Size,S,1000,1000
7654899515471,761449,42340521050191,Color,Light blue,Size,M,1000,1000
7654899515471,761449,42340521082959,Color,Light blue,Size,L,1000,1000
7654899515471,761449,42340521115727,Color,Light blue,Size,XL,1000,1000
7654899515471,761449,42340521148495,Color,Beige,Size,S,1000,1000
7654899515471,761449,42340521181263,Color,Beige,Size,M,1000,1000
7654899515471,761449,42340521214031,Color,Beige,Size,L,1000,1000
7654899515471,761449,42340521246799,Color,Butter,Size,S,1000,1000
7654899515471,761449,42340521279567,Color,Butter,Size,M,1000,1000
7654899515471,761449,42340521312335,Color,Butter,Size,L,1000,1000
7654899515471,761449,42340521345103,Color,Butter,Size,XL,1000,1000
7654899515471,761449,42340521377871,Color,Oyster-white,Size,S,1000,1000
7654899515471,761449,42340521410639,Color,Oyster-white,Size,M,1000,1000
7654899515471,761449,42340521443407,Color,Oyster-white,Size,L,1000,1000
7654899515471,761449,42340521476175,Color,Oyster-white,Size,XL,1000,1000
7654899548239,761825,42340521508943,Color,Anthracite Grey,Size,S,1000,1000
7654899548239,761825,42340521541711,Color,Anthracite Grey,Size,M,1000,1000
7654899548239,761825,42340521574479,Color,Anthracite Grey,Size,L,1000,1000
7654899548239,761825,42340521607247,Color,Anthracite Grey,Size,XL,1000,1000
7654899548239,761825,42340521640015,Color,Blue grey,Size,S,1000,1000
7654899548239,761825,42340521672783,Color,Blue grey,Size,M,1000,1000
7654899548239,761825,42340521705551,Color,Blue grey,Size,L,1000,1000
7654899548239,761825,42340521738319,Color,Blue grey,Size,XL,1000,1000
7654899548239,761825,42340521771087,Color,Oyster-white,Size,S,1000,1000
7654899548239,761825,42340521803855,Color,Oyster-white,Size,M,1000,1000
7654899548239,761825,42340521836623,Color,Oyster-white,Size,L,1000,1000
7654899548239,761825,42340521869391,Color,Oyster-white,Size,XL,1000,1000
7654899548239,761825,42340521902159,Color,Taupe grey,Size,S,1000,1000
7654899548239,761825,42340521934927,Color,Taupe grey,Size,M,1000,1000
7654899548239,761825,42340521967695,Color,Taupe grey,Size,L,1000,1000
7654899548239,761825,42340522000463,Color,Taupe grey,Size,XL,1000,1000
7654899581007,774330,42340522098767,Color,Light blue,Size,EU 40 (UK 31),1000,1000
7654899613775,774340,42340522164303,Color,Black,Size,EU 36 (UK 29),1000,1000
7654899613775,774340,42340522197071,Color,Black,Size,EU 38 (UK 30),0,0
7654899613775,774340,42340522229839,Color,Black,Size,EU 40 (UK 31),0,0
7654899613775,774340,42340522262607,Color,Black,Size,EU 42 (UK 32),1000,1000
7654899613775,774340,42340522295375,Color,Black,Size,EU 44 (UK 34),1000,1000
7654899613775,774340,42340522328143,Color,Black,Size,EU 46 (UK 36),0,0
7654899613775,774340,42340522360911,Color,Black,Size,EU 48 (UK 38),1000,1000
7654899613775,774340,42340522393679,Color,Blue / Green,Size,EU 38 (UK 30),0,0
7654899613775,774340,42340522426447,Color,Blue / Green,Size,EU 40 (UK 31),0,0
7654899613775,774340,42340522459215,Color,Blue / Green,Size,EU 42 (UK 32),1000,1000
7654899613775,774340,42340522491983,Color,Blue / Green,Size,EU 44 (UK 34),0,0
7654918684751,779060,42340607295567,Color,Grey,Size,M,1000,1000
7654918684751,779060,42340607328335,Color,Grey,Size,L,1000,1000
7654918750287,779061,42340607393871,Color,Black,Size,XS,1000,1000
7654918750287,779061,42340607426639,Color,Black,Size,S,1000,1000
7654918750287,779061,42340607459407,Color,Black,Size,XL,0,0
7654918815823,779064,42340607557711,Color,Blue,Size,XS,1000,1000
7654918815823,779064,42340607590479,Color,Blue,Size,S,1000,1000
7654918848591,779151,42340607623247,Color,Blue,Size,XS,1000,1000
7654918848591,779151,42340607656015,Color,Blue,Size,S,1000,1000
7654918848591,779151,42340607688783,Color,Blue,Size,M,1000,1000
7654918848591,779151,42340607721551,Color,Blue,Size,L,1000,1000
7654918848591,779151,42340607754319,Color,Blue,Size,XL,1000,1000
7654918881359,779159,42340607787087,Color,Khaki,Size,S,1000,1000
7654918881359,779159,42340607819855,Color,Khaki,Size,M,1000,1000
7654918881359,779159,42340607852623,Color,Khaki,Size,L,1000,1000
7654918881359,779159,42340607885391,Color,Khaki,Size,XL,1000,1000
7654899646543,794100,42340522557519,Color,Sand,Size,S,1000,1000
7654899646543,794100,42340522590287,Color,Sand,Size,M,1000,1000
7654899646543,794100,42340522623055,Color,Sand,Size,L,1000,1000
7654899646543,794100,42340522655823,Color,Sand,Size,XL,1000,1000
7654899712079,794101,42340522721359,Color,Black,Size,L,1000,1000
7654899712079,794101,42340522754127,Color,Black,Size,XL,1000,1000
7654918914127,858464,42340607918159,Color,Black,Size,S,1000,1000
7654918914127,858464,42340607950927,Color,Black,Size,M,1000,1000
7654918914127,858464,42340607983695,Color,Black,Size,L,1000,1000
7654918914127,858464,42340608016463,Color,Brown,Size,S,1000,1000
7654918914127,858464,42340608049231,Color,Brown,Size,M,1000,1000
7654918914127,858464,42340608081999,Color,Brown,Size,L,1000,1000
7654918914127,858464,42340608114767,Color,Burgundy,Size,S,1000,1000
7654918914127,858464,42340608147535,Color,Burgundy,Size,M,1000,1000
7654918946895,858641,42340608180303,Color,Black,Size,M,1000,1000
7654919012431,858800,42340608278607,Color,Olive green,Size,S,1000,1000
7654919012431,858800,42340608311375,Color,Olive green,Size,M,1000,1000
7654919045199,858818,42340608344143,Color,Burgundy,Size,S,1000,1000
7654919045199,858818,42340608376911,Color,Burgundy,Size,M,1000,1000
7654919045199,858818,42340608409679,Color,Burgundy,Size,L,1000,1000
7654919045199,858818,42340608442447,Color,Ecru,Size,S,1000,1000
7654919045199,858818,42340608475215,Color,Ecru,Size,M,0,0
7654919045199,858818,42340608507983,Color,Ecru,Size,L,1000,1000
7654919045199,858818,42340608540751,Color,Black,Size,S,1000,1000
7654919045199,858818,42340608573519,Color,Black,Size,M,1000,1000
7654919045199,858818,42340608606287,Color,Black,Size,L,0,0
7654919077967,881109,42340608639055,Color,blue/black,Size,XS,1000,1000
7654919110735,881110,42340608671823,Color,White,Size,XS,1000,1000
7654919110735,881110,42340608704591,Color,White,Size,S,1000,1000
7654919110735,881110,42340608737359,Color,White,Size,M,1000,1000
7654919110735,881110,42340608770127,Color,White,Size,L,1000,1000
7654919143503,881111,42340608802895,Color,Ecru,Size,S,1000,1000
7654919143503,881111,42340608835663,Color,Ecru,Size,L,1000,1000
7654899744847,881309,42340522786895,Color,Oyster-white,Size,XL,1000,1000
7654899777615,881328,42340522852431,Color,Purple,Size,S,1000,1000
7654899777615,881328,42340522885199,Color,Purple,Size,M,1000,1000
7654899777615,881328,42340522917967,Color,Purple,Size,L,1000,1000
7654899777615,881328,42340522950735,Color,Purple,Size,XL,1000,1000
7654899810383,881338,42340522983503,Color,Black,Size,S,1000,1000
7654899810383,881338,42340523016271,Color,Black,Size,M,1000,1000
7654899810383,881338,42340523049039,Color,Black,Size,L,1000,1000
7654899810383,881338,42340523081807,Color,Black,Size,XL,1000,1000
7654899843151,881339,42340523114575,Color,Ecru,Size,S,1000,1000
7654899843151,881339,42340523147343,Color,Ecru,Size,M,1000,1000
7654899843151,881339,42340523180111,Color,Ecru,Size,L,1000,1000
7654899843151,881339,42340523212879,Color,Ecru,Size,XL,1000,1000
7654919209039,881353,42340608901199,Color,Black,Size,XS,1000,1000
7654899875919,962290,42340523278415,Color,Dark green,Size,S,1000,1000
7654899908687,962291,42340523311183,Color,Ecru,Size,L,1000,1000
7654899908687,962291,42340523343951,Color,Ecru,Size,XL,1000,1000
7654899941455,962370,42340523376719,Color,Purple,Size,S,1000,1000
7654899941455,962370,42340523409487,Color,Purple,Size,M,1000,1000
7654899941455,962370,42340523442255,Color,Purple,Size,L,1000,1000
7654899941455,962370,42340523475023,Color,Purple,Size,XL,1000,1000
7654899941455,962370,42340523507791,Color,Light khaki,Size,S,1000,1000
7654899941455,962370,42340523540559,Color,Light khaki,Size,M,1000,1000
7654899941455,962370,42340523573327,Color,Light khaki,Size,L,1000,1000
7654899941455,962370,42340523606095,Color,Black,Size,S,1000,1000
7654899941455,962370,42340523638863,Color,Black,Size,L,1000,1000
7654899941455,962370,42340523671631,Color,Black,Size,XL,1000,1000
7654899941455,962370,42340523704399,Color,Ecru,Size,S,1000,1000
7654899941455,962370,42340523737167,Color,Ecru,Size,M,1000,1000
7654899941455,962370,42340523769935,Color,Ecru,Size,L,1000,1000
7654899941455,962370,42340523802703,Color,Ecru,Size,XL,1000,1000
7654899974223,962380,42340523835471,Color,Black,Size,M,1000,1000
7654900006991,962815,42340523868239,Color,Red,Size,S,1000,1000
7654900006991,962815,42340523901007,Color,Red,Size,M,1000,1000
7654900006991,962815,42340523933775,Color,Red,Size,L,1000,1000
7654900006991,962815,42340523966543,Color,Red,Size,XL,1000,1000
7654900039759,962817,42340523999311,Color,Dark anthracite,Size,L,1000,1000
7654900105295,975370,42340524064847,Color,Dark navy,Size,M,1000,1000
7654900105295,975370,42340524097615,Color,Dark navy,Size,L,1000,1000
7654900105295,975370,42340524130383,Color,Dark navy,Size,XL,1000,1000
7654900138063,975501,42340524163151,Color,Oyster-white,Size,S,1000,1000
7654900138063,975501,42340524195919,Color,Oyster-white,Size,M,1000,1000
7654900138063,975501,42340524228687,Color,Oyster-white,Size,L,1000,1000
7654900138063,975501,42340524261455,Color,Oyster-white,Size,XL,1000,1000
7654900138063,975501,42340524294223,Color,Stripes,Size,S,1000,1000
7654900138063,975501,42340524326991,Color,Stripes,Size,M,1000,1000
7654900138063,975501,42340524359759,Color,Stripes,Size,L,1000,1000
7654900138063,975501,42340524392527,Color,Stripes,Size,XL,1000,1000
7654900138063,975501,42340524425295,Color,Green,Size,S,1000,1000
7654900138063,975501,42340524458063,Color,Green,Size,M,1000,1000
7654900138063,975501,42340524490831,Color,Green,Size,L,1000,1000
7654900138063,975501,42340524523599,Color,Green,Size,XL,1000,1000
7654900138063,975501,42340524556367,Color,striped,Size,S,1000,1000
7654900138063,975501,42340524589135,Color,striped,Size,M,1000,1000
7654900138063,975501,42340524621903,Color,striped,Size,L,1000,1000
7654900138063,975501,42340524654671,Color,striped,Size,XL,1000,1000
7654900170831,975846,42340524687439,Color,Dark green,Size,S,1000,1000
7654900170831,975846,42340524720207,Color,Dark green,Size,M,1000,1000
7654900170831,975846,42340524752975,Color,Dark green,Size,L,1000,1000
7654900170831,975846,42340524785743,Color,Dark green,Size,XL,1000,1000
7654900170831,975846,42340524818511,Color,Stripes,Size,S,1000,1000
7654900170831,975846,42340524851279,Color,Stripes,Size,M,1000,1000
7654900170831,975846,42340524884047,Color,Stripes,Size,L,1000,1000
7654900170831,975846,42340524916815,Color,Stripes,Size,XL,1000,1000
7654900203599,993406,42340524982351,Color,Dark brown,Size,S,1000,1000
7654900203599,993406,42340525015119,Color,Dark brown,Size,M,1000,1000
7654900203599,993406,42340525047887,Color,Dark brown,Size,L,1000,1000
7654900203599,993406,42340525080655,Color,Dark brown,Size,XL,1000,1000
7654900236367,1023317,42340525113423,Color,Multicoloured,Size,L,1000,1000
7654900269135,1034110,42340525146191,Color,Purple,Size,S,1000,1000
7654900269135,1034110,42340525178959,Color,Purple,Size,M,1000,1000
7654900269135,1034110,42340525211727,Color,Purple,Size,L,1000,1000
7654900269135,1034110,42340525244495,Color,Purple,Size,XL,1000,1000
7654900301903,1034306,42340525277263,Color,Grey,Size,S,1000,1000
7654900301903,1034306,42340525310031,Color,Grey,Size,M,1000,1000
7654900301903,1034306,42340525342799,Color,Grey,Size,L,1000,1000
7654900301903,1034306,42340525375567,Color,Grey,Size,XL,1000,1000
7654900334671,1034307,42340525408335,Color,Oyster-white,Size,L,1000,1000
