Handle,Title,ID,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Image,product_link,color_code
8281406,,7654915932239,42340596809807,,Black,,XL,5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281406800-p.jpg?v=1734182259,https://www.zara.com/in/en/water-repellent-hooded-jacket-p08281406.html?v1=406226384&v2=2519401,800
8281359,TECHNICAL BOMBER JACKET,7654915899471,42340596514895,Color,Black,Size,S,8550.0,8550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281359800-p.jpg?v=1734182255,https://www.zara.com/in/en/technical-bomber-jacket-p08281359.html?v1=420612399&v2=2467339,800
8281359,,7654915899471,42340596547663,,Black,,M,8550.0,8550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281359800-p.jpg?v=1734182255,https://www.zara.com/in/en/technical-bomber-jacket-p08281359.html?v1=420612399&v2=2467339,800
8281359,,7654915899471,42340596580431,,Black,,L,8550.0,8550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281359800-p.jpg?v=1734182255,https://www.zara.com/in/en/technical-bomber-jacket-p08281359.html?v1=420612399&v2=2467339,800
8281359,,7654915899471,42340596613199,,Black,,XL,8550.0,8550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281359800-p.jpg?v=1734182255,https://www.zara.com/in/en/technical-bomber-jacket-p08281359.html?v1=420612399&v2=2467339,800
8281282,FLOWING SHIRT,7654915866703,42340596088911,Color,Midnight blue,Size,S,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282490-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105711&v2=2431987,490
8281282,,7654915866703,42340596121679,,Midnight blue,,M,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282490-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105711&v2=2431987,490
8281282,,7654915866703,42340596154447,,Midnight blue,,L,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282490-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105711&v2=2431987,490
8281282,,7654915866703,42340596187215,,Midnight blue,,XL,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282490-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105711&v2=2431987,490
8281282,,7654915866703,42340596219983,,Oyster-white,,S,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282251-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105712&v2=2431987,251
8281282,,7654915866703,42340596252751,,Oyster-white,,M,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282251-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105712&v2=2431987,251
8281282,,7654915866703,42340596285519,,Oyster-white,,L,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282251-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105712&v2=2431987,251
8281282,,7654915866703,42340596318287,,Oyster-white,,XL,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282251-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105712&v2=2431987,251
8281282,,7654915866703,42340596351055,,Black,,S,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282800-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105710&v2=2431987,800
8281282,,7654915866703,42340596383823,,Black,,M,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282800-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105710&v2=2431987,800
8281282,,7654915866703,42340596416591,,Black,,L,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282800-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105710&v2=2431987,800
8281282,,7654915866703,42340596449359,,Black,,XL,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281282800-p.jpg?v=1734182257,https://www.zara.com/in/en/flowing-shirt-p08281282.html?v1=407105710&v2=2431987,800
8281280,FLOWING TROUSERS,7654915833935,42340595990607,Color,Black,Size,M,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281280800-p.jpg?v=1734182247,https://www.zara.com/in/en/flowing-trousers-p08281280.html?v1=402349689&v2=2432088,800
8281280,,7654915833935,42340596023375,,Black,,L,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281280800-p.jpg?v=1734182247,https://www.zara.com/in/en/flowing-trousers-p08281280.html?v1=402349689&v2=2432088,800
8281280,,7654915833935,42340596056143,,Black,,XL,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281280800-p.jpg?v=1734182247,https://www.zara.com/in/en/flowing-trousers-p08281280.html?v1=402349689&v2=2432088,800
8281280,,7654915833935,42349192446031,,Black,,S,4950.0,4950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281280800-p.jpg?v=1734182247,https://www.zara.com/in/en/flowing-trousers-p08281280.html?v1=402349689&v2=2432088,800
8281275,FAUX LEATHER JACKET WITH POCKETS,7654915768399,42340595728463,Color,Black,Size,S,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281275800-p.jpg?v=1734182245,https://www.zara.com/in/en/faux-leather-jacket-with-pockets-p08281275.html?v1=410590252&v2=2467338,800
8281275,,7654915768399,42340595761231,,Black,,M,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281275800-p.jpg?v=1734182245,https://www.zara.com/in/en/faux-leather-jacket-with-pockets-p08281275.html?v1=410590252&v2=2467338,800
8281275,,7654915768399,42340595793999,,Black,,L,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281275800-p.jpg?v=1734182245,https://www.zara.com/in/en/faux-leather-jacket-with-pockets-p08281275.html?v1=410590252&v2=2467338,800
8281275,,7654915768399,42340595826767,,Black,,XL,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281275800-p.jpg?v=1734182245,https://www.zara.com/in/en/faux-leather-jacket-with-pockets-p08281275.html?v1=410590252&v2=2467338,800
8281275,,7654915768399,42340595859535,,Grey,,M,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281275802-p.jpg?v=1734182245,https://www.zara.com/in/en/faux-leather-jacket-with-pockets-p08281275.html?v1=410590253&v2=2467338,802
8281275,,7654915768399,42340595892303,,Grey,,XL,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281275802-p.jpg?v=1734182245,https://www.zara.com/in/en/faux-leather-jacket-with-pockets-p08281275.html?v1=410590253&v2=2467338,802
8281234,LONG PUFFER JACKET,7654915735631,42340595597391,Color,Black,Size,S,10950.0,10950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281234800-p.jpg?v=1734182236,https://www.zara.com/in/en/long-puffer-jacket-p08281234.html?v1=406226382&v2=2467342,800
8281234,,7654915735631,42340595630159,,Black,,M,10950.0,10950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281234800-p.jpg?v=1734182236,https://www.zara.com/in/en/long-puffer-jacket-p08281234.html?v1=406226382&v2=2467342,800
8281234,,7654915735631,42340595662927,,Black,,L,10950.0,10950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281234800-p.jpg?v=1734182236,https://www.zara.com/in/en/long-puffer-jacket-p08281234.html?v1=406226382&v2=2467342,800
8281234,,7654915735631,42340595695695,,Black,,XL,10950.0,10950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281234800-p.jpg?v=1734182236,https://www.zara.com/in/en/long-puffer-jacket-p08281234.html?v1=406226382&v2=2467342,800
8062305,SLIM FIT CROPPED JEANS,7654915702863,42340595466319,Color,Light blue,Size,EU 36 (UK 29),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08062305406-p.jpg?v=1734182236,https://www.zara.com/in/en/slim-fit-cropped-jeans-p08062305.html?v1=370356059&v2=2432102,406
8062305,,7654915702863,42340595499087,,Light blue,,EU 38 (UK 30),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08062305406-p.jpg?v=1734182236,https://www.zara.com/in/en/slim-fit-cropped-jeans-p08062305.html?v1=370356059&v2=2432102,406
8062305,,7654915702863,42340595531855,,Light blue,,EU 40 (UK 31),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08062305406-p.jpg?v=1734182236,https://www.zara.com/in/en/slim-fit-cropped-jeans-p08062305.html?v1=370356059&v2=2432102,406
8062305,,7654915702863,42340595564623,,Light blue,,EU 46 (UK 36),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08062305406-p.jpg?v=1734182236,https://www.zara.com/in/en/slim-fit-cropped-jeans-p08062305.html?v1=370356059&v2=2432102,406
8054315,STRAIGHT-LEG JOGGER WAIST TROUSERS,7654915637327,42340595335247,Color,Anthracite grey,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08054315807-p.jpg?v=1734182230,https://www.zara.com/in/en/straight-leg-jogger-waist-trousers-p08054315.html?v1=387299608&v2=2432098,807
8054315,,7654915637327,42340595368015,,Anthracite grey,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08054315807-p.jpg?v=1734182230,https://www.zara.com/in/en/straight-leg-jogger-waist-trousers-p08054315.html?v1=387299608&v2=2432098,807
8054315,,7654915637327,42340595400783,,Beige,,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08054315710-p.jpg?v=1734182230,https://www.zara.com/in/en/straight-leg-jogger-waist-trousers-p08054315.html?v1=387299607&v2=2432098,710
8054309,TEXTURED SWEATSHIRT,7654915604559,42340595269711,Color,Oyster-white,Size,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08054309251-p.jpg?v=1734182226,https://www.zara.com/in/en/textured-sweatshirt-p08054309.html?v1=380122463&v2=2432209,251
8054309,,7654915604559,42340595302479,,Oyster-white,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08054309251-p.jpg?v=1734182226,https://www.zara.com/in/en/textured-sweatshirt-p08054309.html?v1=380122463&v2=2432209,251
7627350,DENIM JACKET WITH CONTRAST HEM,7654915571791,42340595138639,Color,Blue,Size,S,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07627350400-p.jpg?v=1734182225,https://www.zara.com/in/en/denim-jacket-with-contrast-hem-p07627350.html?v1=383376310&v2=2496353,400
7627350,,7654915571791,42340595171407,,Blue,,M,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07627350400-p.jpg?v=1734182225,https://www.zara.com/in/en/denim-jacket-with-contrast-hem-p07627350.html?v1=383376310&v2=2496353,400
7627350,,7654915571791,42340595204175,,Blue,,L,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07627350400-p.jpg?v=1734182225,https://www.zara.com/in/en/denim-jacket-with-contrast-hem-p07627350.html?v1=383376310&v2=2496353,400
7627350,,7654915571791,42340595236943,,Blue,,XL,7550.0,7550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07627350400-p.jpg?v=1734182225,https://www.zara.com/in/en/denim-jacket-with-contrast-hem-p07627350.html?v1=383376310&v2=2496353,400
7545710,TEXTURED SHIRT,7654915539023,42340594679887,Color,Black,Size,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710800-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590134&v2=2431987,800
7545710,,7654915539023,42340594712655,,Black,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710800-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590134&v2=2431987,800
7545710,,7654915539023,42340594745423,,Black,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710800-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590134&v2=2431987,800
7545710,,7654915539023,42340594778191,,Black,,XL,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710800-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590134&v2=2431987,800
7545710,,7654915539023,42340594810959,,White,,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710250-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590136&v2=2431987,250
7545710,,7654915539023,42340594843727,,White,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710250-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590136&v2=2431987,250
7545710,,7654915539023,42340594876495,,White,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710250-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590136&v2=2431987,250
7545710,,7654915539023,42340594909263,,White,,XL,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710250-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590136&v2=2431987,250
7545710,,7654915539023,42340594942031,,Sky blue,,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710403-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590133&v2=2431987,403
7545710,,7654915539023,42340594974799,,Sky blue,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710403-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590133&v2=2431987,403
7545710,,7654915539023,42340595007567,,Sky blue,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710403-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590133&v2=2431987,403
7545710,,7654915539023,42340595040335,,Sky blue,,XL,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710403-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590133&v2=2431987,403
7545710,,7654915539023,42340595073103,,Green,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710500-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=367796218&v2=2431987,500
7545710,,7654915539023,42340595105871,,Light beige,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710721-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=367796219&v2=2431987,721
7545710,,7654915539023,42349195067471,,Black,,XXL,2950.0,2950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545710800-p.jpg?v=1734182243,https://www.zara.com/in/en/textured-shirt-p07545710.html?v1=410590134&v2=2431987,800
7545475,TEXTURED SHIRT,7654915473487,42340594384975,Color,Black,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545475800-p.jpg?v=1734182219,https://www.zara.com/in/en/textured-shirt-p07545475.html?v1=367375129&v2=2431987,800
7545475,,7654915473487,42340594417743,,Black,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545475800-p.jpg?v=1734182219,https://www.zara.com/in/en/textured-shirt-p07545475.html?v1=367375129&v2=2431987,800
7545475,,7654915473487,42340594450511,,Ecru,,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545475712-p.jpg?v=1734182219,https://www.zara.com/in/en/textured-shirt-p07545475.html?v1=367375128&v2=2431987,712
7545475,,7654915473487,42340594483279,,Ecru,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545475712-p.jpg?v=1734182219,https://www.zara.com/in/en/textured-shirt-p07545475.html?v1=367375128&v2=2431987,712
7545475,,7654915473487,42340594516047,,Ecru,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545475712-p.jpg?v=1734182219,https://www.zara.com/in/en/textured-shirt-p07545475.html?v1=367375128&v2=2431987,712
7545471,TEXTURED SHIRT,7654915440719,42340594286671,Color,Ecru,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545471712-p.jpg?v=1734182214,https://www.zara.com/in/en/textured-shirt-p07545471.html?v1=372104580&v2=2431987,712
7545471,,7654915440719,42340594319439,,Ecru,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545471712-p.jpg?v=1734182214,https://www.zara.com/in/en/textured-shirt-p07545471.html?v1=372104580&v2=2431987,712
7545471,,7654915440719,42340594352207,,Ecru,,XL,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545471712-p.jpg?v=1734182214,https://www.zara.com/in/en/textured-shirt-p07545471.html?v1=372104580&v2=2431987,712
7545444,ABSTRACT PRINT SHIRT,7654915407951,42340594188367,Color,Greenish,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545444514-p.jpg?v=1734182214,https://www.zara.com/in/en/abstract-print-shirt-p07545444.html?v1=374406121&v2=2431971,514
7545444,,7654915407951,42340594221135,,Greenish,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545444514-p.jpg?v=1734182214,https://www.zara.com/in/en/abstract-print-shirt-p07545444.html?v1=374406121&v2=2431971,514
7545444,,7654915407951,42340594253903,,Greenish,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545444514-p.jpg?v=1734182214,https://www.zara.com/in/en/abstract-print-shirt-p07545444.html?v1=374406121&v2=2431971,514
7545440,TEXTURED VISCOSE BLEND SHIRT,7654915375183,42340593893455,Color,White,Size,S,3250.0,3250.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545440250-p.jpg?v=1734182216,https://www.zara.com/in/en/textured-viscose-blend-shirt-p07545440.html?v1=364113605&v2=2431987,250
7545440,,7654915375183,42340593926223,,White,,M,3250.0,3250.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545440250-p.jpg?v=1734182216,https://www.zara.com/in/en/textured-viscose-blend-shirt-p07545440.html?v1=364113605&v2=2431987,250
7545440,,7654915375183,42340593958991,,White,,L,3250.0,3250.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545440250-p.jpg?v=1734182216,https://www.zara.com/in/en/textured-viscose-blend-shirt-p07545440.html?v1=364113605&v2=2431987,250
7545440,,7654915375183,42340593991759,,White,,XL,3250.0,3250.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545440250-p.jpg?v=1734182216,https://www.zara.com/in/en/textured-viscose-blend-shirt-p07545440.html?v1=364113605&v2=2431987,250
7545440,,7654915375183,42340594024527,,Black,,S,3250.0,3250.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545440800-p.jpg?v=1734182216,https://www.zara.com/in/en/textured-viscose-blend-shirt-p07545440.html?v1=364113604&v2=2431987,800
7545440,,7654915375183,42340594057295,,Black,,M,3250.0,3250.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545440800-p.jpg?v=1734182216,https://www.zara.com/in/en/textured-viscose-blend-shirt-p07545440.html?v1=364113604&v2=2431987,800
7545440,,7654915375183,42340594090063,,Black,,L,3250.0,3250.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545440800-p.jpg?v=1734182216,https://www.zara.com/in/en/textured-viscose-blend-shirt-p07545440.html?v1=364113604&v2=2431987,800
7545440,,7654915375183,42340594122831,,Black,,XL,3250.0,3250.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07545440800-p.jpg?v=1734182216,https://www.zara.com/in/en/textured-viscose-blend-shirt-p07545440.html?v1=364113604&v2=2431987,800
7545374,GEOMETRIC PRINT JACQUARD BERMUDA SHORTS,7654915342415,42340593795151,Color,Black,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/01618474800-p.jpg?v=1734182205,https://www.zara.com/in/en/geometric-print-jacquard-bermuda-shorts-p07545374.html?v1=373311520&v2=2432093,800
